gbifID,decimalLatitude,decimalLongitude,eventDate
5006699333,40.411828,-75.660942,2015-11-07T11:28
4066957304,40.41,-75.6758,2015-09-21
4066954265,40.4071,-75.7115,2015-11-03
4066953274,40.3593,-75.5965,2015-10-20
4066951251,40.5843,-76.4052,2015-08-26
4022736643,40.51,-79.6,2015-09-18
4022732656,40.40997,-75.67545,2015-07-21
4022731651,40.51,-79.6,2015-09-18
4022730640,40.51,-79.6,2015-09-18
4022729638,40.51,-79.6,2015-09-18
3874775168,40.40997,-75.67545,2015-07-21
3874769465,40.40997,-75.67545,2015-07-21
3874760592,40.40997,-75.67545,2015-07-21
3807211886,40.414,-75.673,2015-09-04
3704442302,40.414,-75.673,2015-04-06
3704438303,40.414,-75.673,2015-04-06
3704395302,40.414,-75.673,2015-04-06
1838329074,40.41152,-75.65998,2015-11-07T11:24:07
